wikipedia_article,location
http://en.wikipedia.org/wiki/Bakoubli,6.4666648 -8.416665
http://en.wikipedia.org/wiki/Bakouma%20Airport,5.689830574 22.800330132
http://en.wikipedia.org/wiki/Bakrani,27.440998236 68.184332596
http://en.wikipedia.org/wiki/Bakreshwar,23.88 87.37
http://en.wikipedia.org/wiki/Bakreshwar%20River,23.797215 87.77672
http://en.wikipedia.org/wiki/Bakreshwar%20Thermal%20Power%20Station,23.83 87.45
http://en.wikipedia.org/wiki/Bakri%20Chepyal,18.055333112 78.873163174
http://en.wikipedia.org/wiki/Baks,46.5499978 20.0999996
http://en.wikipedia.org/wiki/Baksan,43.676163962 43.533664532
http://en.wikipedia.org/wiki/Baksan%20Neutrino%20Observatory,43.28666552 42.70166386
http://en.wikipedia.org/wiki/Bakshev%20Ridge,-62.62416417 -61.205665844
http://en.wikipedia.org/wiki/Bakshi%20Ka%20Talab,26.9833294 80.8833298
http://en.wikipedia.org/wiki/Baksiganj%20Upazila,25.225 89.875
http://en.wikipedia.org/wiki/Baktal%C3%B3r%C3%A1nth%C3%A1za,48.0 22.083333
http://en.wikipedia.org/wiki/Bakt%C3%BCtt%C3%B6s,46.6999972 16.8166634
http://en.wikipedia.org/wiki/Baku%20Archipelago,40.2833322 49.9666628
http://en.wikipedia.org/wiki/Baku%20International%20Sea%20Trade%20Port,40.2343 49.5256
http://en.wikipedia.org/wiki/Baku%20Kala%20Air%20Base,40.403831718 50.1999992
http://en.wikipedia.org/wiki/Baku%20State%20University,40.370665184 49.80666344
http://en.wikipedia.org/wiki/Baku%20TV%20Tower,40.35083193 49.820663384
http://en.wikipedia.org/wiki/Baku%2C%20Ghana,5.583331 -1.0333332
http://en.wikipedia.org/wiki/Bakura%2C%20Nigeria,12.706163842 5.870496518
http://en.wikipedia.org/wiki/Bakuro-yokoyama%20Station,35.6921 139.783
http://en.wikipedia.org/wiki/Bakuroch%C5%8D%20Station,35.6943 139.7836
http://en.wikipedia.org/wiki/Bakur%C5%8Dmachi%20Station,35.4317 133.3398
http://en.wikipedia.org/wiki/Bakus-Wanda,51.290998836 23.269498922
http://en.wikipedia.org/wiki/Bakutis%20Coast,-74.749997 -120.0
http://en.wikipedia.org/wiki/Baku%C5%82a,53.2166658 21.2666656
http://en.wikipedia.org/wiki/Bakwa-Kasanga,-4.5166646 21.1166662
http://en.wikipedia.org/wiki/Bak%C4%B1rk%C3%B6y,40.98582939 28.856996572
http://en.wikipedia.org/wiki/Bak%C4%B1r%C3%A7ay,38.9327 26.9665
http://en.wikipedia.org/wiki/Bal%20Harbour%20Shops,25.88825 -80.12519
http://en.wikipedia.org/wiki/Bal%20Harbour%2C%20Florida,25.88916311 -80.122166178
http://en.wikipedia.org/wiki/Bala%20%28New%29%20railway%20station,52.9126 -3.59311
http://en.wikipedia.org/wiki/Bala%20%28SEPTA%20station%29,40.000666664 -75.22333244
http://en.wikipedia.org/wiki/Bala%20C%C9%99f%C9%99rli,41.00916663 45.251332328
http://en.wikipedia.org/wiki/Bala%20Fault,52.59 -4.07
http://en.wikipedia.org/wiki/Bala%20Garhi,34.2333324 72.1499994
http://en.wikipedia.org/wiki/Bala%20Gorge%2C%20Bolivia,-14.540664504 -67.49249803
http://en.wikipedia.org/wiki/Bala%20Hisar%20Fort,34.007666636 71.568497726
http://en.wikipedia.org/wiki/Bala%20Hissar,34.50333132 69.18833258
http://en.wikipedia.org/wiki/Bala%20H%C9%99s%C9%99nli,39.42249831 46.522997908
http://en.wikipedia.org/wiki/Bala%20Junction%20railway%20station,52.90679 -3.58135
http://en.wikipedia.org/wiki/Bala%20K%C9%99ng%C9%99rli%2C%20Kurdamir,40.45083153 48.272332244
http://en.wikipedia.org/wiki/Bala%20Lake,52.8833298 -3.6333308
http://en.wikipedia.org/wiki/Bala%20Lake%20Halt%20railway%20station,52.90082973 -3.589330976
http://en.wikipedia.org/wiki/Bala%20Lake%20Railway,52.874663168 -3.622330844
http://en.wikipedia.org/wiki/Bala%20Qusarq%C4%B1%C5%9Flaq,41.604497582 48.642997428
http://en.wikipedia.org/wiki/Bala%20Soltanl%C4%B1,39.355165246 46.674497302
http://en.wikipedia.org/wiki/Bala%20Surra,39.5166646 49.0166666
http://en.wikipedia.org/wiki/Bala%20S%C3%B6y%C3%BCdl%C3%BC,40.867163198 47.557164438
http://en.wikipedia.org/wiki/Bala%27s%20Museum,45.0163 -79.619
http://en.wikipedia.org/wiki/Bala%2C%20Mehedin%C5%A3i,44.88 22.83
http://en.wikipedia.org/wiki/Bala%2C%20Ontario,45.0166666 -79.6166642
http://en.wikipedia.org/wiki/Bala%2C%20Senegal,14.0333332 -13.166666
http://en.wikipedia.org/wiki/Bala-Bangor%20Theological%20Seminary,53.228 -4.134
http://en.wikipedia.org/wiki/Bala-Muradkhan,40.2333324 48.1499994
http://en.wikipedia.org/wiki/Bala/Gibson%20Lake%20Water%20Aerodrome,44.94249623 -79.722330444
http://en.wikipedia.org/wiki/Balabac%20Island,7.95 117.02
http://en.wikipedia.org/wiki/Balabac%20Strait,7.6666667 117
http://en.wikipedia.org/wiki/Balabac%2C%20Palawan,7.982 117.06
http://en.wikipedia.org/wiki/Balabagan%2C%20Lanao%20del%20Sur,7.5333312 124.1166662
http://en.wikipedia.org/wiki/Balabalagan%20Islands,-2.3333 117.4167
http://en.wikipedia.org/wiki/Balabanchevo,42.7833302 26.7833302
http://en.wikipedia.org/wiki/Balabanovo,55.1833326 36.6499974
http://en.wikipedia.org/wiki/Balabanu,45.9333296 28.583331
http://en.wikipedia.org/wiki/Balachaur,31.0667 76.3167
http://en.wikipedia.org/wiki/Balaciu,44.6166642 26.8833298
http://en.wikipedia.org/wiki/Balaclava%20Junction,-37.87266 145.024717
http://en.wikipedia.org/wiki/Balaclava%20railway%20station,18.1743299 -77.6417702
http://en.wikipedia.org/wiki/Balaclava%20railway%20station%2C%20Melbourne,-37.8695 144.9934
http://en.wikipedia.org/wiki/Balaclava%2C%20New%20South%20Wales,-34.436831586 150.469831454
http://en.wikipedia.org/wiki/Balad%20Ruz,33.6999972 45.083333
http://en.wikipedia.org/wiki/Balad%2C%20Iraq,34.009833294 44.140499438
http://en.wikipedia.org/wiki/Balado,56.205499178 -3.456998172
http://en.wikipedia.org/wiki/Balado%20railway%20station,56.19632 -3.47574
http://en.wikipedia.org/wiki/Baladzha%20Bozayran,39.3166654 48.333332
http://en.wikipedia.org/wiki/Baladzha%20Shakhnazarli,41.275165566 48.902163058
http://en.wikipedia.org/wiki/Balaena%20Islands,-66.0166666 111.0999996
http://en.wikipedia.org/wiki/Balagam,21.3666652 70.0999996
http://en.wikipedia.org/wiki/Balaganj%20Upazila,24.6667 91.8333
http://en.wikipedia.org/wiki/Balagarh%20%28Vidhan%20Sabha%20constituency%29,23.10944 88.46015
http://en.wikipedia.org/wiki/Balaghat,21.7999968 80.1833326
http://en.wikipedia.org/wiki/Balaghat%20District,21.9666628 80.333332
http://en.wikipedia.org/wiki/Balagoda%20%28Bolani%29,22.1 85.37
http://en.wikipedia.org/wiki/Balahovit,40.252165658 44.602330924
http://en.wikipedia.org/wiki/Balak%2C%20Armenia,39.537331184 45.93666292
http://en.wikipedia.org/wiki/Balaka%20District,-15.0 35.0
http://en.wikipedia.org/wiki/Balaka%20Township%2C%20Malawi,-14.916663 34.8666632
http://en.wikipedia.org/wiki/Balakend%2C%20Gadabay,40.499998 45.749997
http://en.wikipedia.org/wiki/Balakend%2C%20Saatly,39.9499962 48.4499982
http://en.wikipedia.org/wiki/Balakhna,56.4833314 43.6166642
http://en.wikipedia.org/wiki/Balaki,12.1499994 -11.83333
http://en.wikipedia.org/wiki/Balaklava%20Raion,44.5000229999 33.6000175999
http://en.wikipedia.org/wiki/Balaklava%2C%20South%20Australia,-34.1333328 138.416665
http://en.wikipedia.org/wiki/Balakong,3.024666568 101.749997
http://en.wikipedia.org/wiki/Balakot,34.5499978 73.3499986
http://en.wikipedia.org/wiki/Balakovo%20Airport,51.8499966 47.749997
http://en.wikipedia.org/wiki/Balakun,30.755996976 79.337331984
http://en.wikipedia.org/wiki/Balak%C3%BCrd,40.587330984 46.835163326
http://en.wikipedia.org/wiki/Balak%C9%99n,41.722163778 46.40499838
http://en.wikipedia.org/wiki/Balalae%20Airport,-6.988829378 155.886329788
http://en.wikipedia.org/wiki/Balalae%20Island,-6.989 155.8815
http://en.wikipedia.org/wiki/Balaleya,42.9833294 25.4333316
http://en.wikipedia.org/wiki/Balama%20District,-13.345 38.571
http://en.wikipedia.org/wiki/Balamand%20Monastery,34.36825 35.7794444444
http://en.wikipedia.org/wiki/Balamban%2C%20Cebu,10.499998 123.7166638
http://en.wikipedia.org/wiki/Balambha,22.739 70.422
http://en.wikipedia.org/wiki/Balan%20Bakama,11.88666312 -8.357165238
http://en.wikipedia.org/wiki/Balan%20Ridge,-69.43499826 -71.37166518
http://en.wikipedia.org/wiki/Balanagar,16.9667 78.1667
http://en.wikipedia.org/wiki/Balancing%20Rocks,-17.8855464578 31.1251994992
http://en.wikipedia.org/wiki/Balancing%20lake,52.05416645 -0.71833046
http://en.wikipedia.org/wiki/Balanc%C3%A1n%20Municipality,17.7999968 -91.5333312
http://en.wikipedia.org/wiki/Balanda%20River,51.3415 44.7891
http://en.wikipedia.org/wiki/Balandougou%2C%20Guinea,10.5499978 -9.1333328
http://en.wikipedia.org/wiki/Balandrau,42.3686468587 2.21845412618
http://en.wikipedia.org/wiki/Balangao,17.105166246 121.27416557
http://en.wikipedia.org/wiki/Balangestan,27.651164062 53.588497646
http://en.wikipedia.org/wiki/Balanghai%20Hotel%20and%20Convention%20Center,8.9540083 125.5273722
http://en.wikipedia.org/wiki/Balangiga%20bells,41.1526 -104.8566
http://en.wikipedia.org/wiki/Balangiga%20massacre,11.1166662 125.3833318
http://en.wikipedia.org/wiki/Balangiga%2C%20Eastern%20Samar,11.1166662 125.3833318
http://en.wikipedia.org/wiki/Balangir%20Town,20.72 83.48
http://en.wikipedia.org/wiki/Balangkayan%2C%20Eastern%20Samar,11.4666648 125.5166646
http://en.wikipedia.org/wiki/Balangoda,6.6499974 80.6833306
http://en.wikipedia.org/wiki/Balanite,42.8666632 25.3166654
http://en.wikipedia.org/wiki/Balanus%20Seamount,39.3764651608 -65.3745485018
http://en.wikipedia.org/wiki/Balao,-2.91 -79.81
http://en.wikipedia.org/wiki/Balapitiya,6.2666656 80.0333332
http://en.wikipedia.org/wiki/Balapur,20.39 76.46
http://en.wikipedia.org/wiki/Balaraja,-6.5166646 107.916829666
http://en.wikipedia.org/wiki/Balaram%20Pota,22.51147 88.14724
http://en.wikipedia.org/wiki/Balarampur%2C%20Budgebudge,22.33 88.3
http://en.wikipedia.org/wiki/Balarampur%2C%20Purulia,23.12 86.22
http://en.wikipedia.org/wiki/Balarang%2C%20New%20South%20Wales,-34.554497782 150.83333
http://en.wikipedia.org/wiki/Balard%20%28Paris%20M%C3%A9tro%29,48.83597 2.278212
http://en.wikipedia.org/wiki/Balasagun,42.741173702 75.2502723322
http://en.wikipedia.org/wiki/Balasan%2C%20Iloilo,11.4666648 123.083333
http://en.wikipedia.org/wiki/Balasar,41.408 -8.626
http://en.wikipedia.org/wiki/Balashikha%20Arena,55.792330164 37.936496254
http://en.wikipedia.org/wiki/Balashov,51.541497834 43.170665984
http://en.wikipedia.org/wiki/Balashov%20%28air%20base%29,51.5333312 43.2999988
http://en.wikipedia.org/wiki/Balasinor,22.95 73.33
http://en.wikipedia.org/wiki/Balat%20%28Istanbul%29,41.0327777778 28.94555556
http://en.wikipedia.org/wiki/Balata,32.1999992 35.2833322
http://en.wikipedia.org/wiki/Balathal,24.7166638 73.9833294
http://en.wikipedia.org/wiki/Balaton%20Uplands%20National%20Park,46.9758 17.9294
http://en.wikipedia.org/wiki/Balaton%2C%20Minnesota,44.2333324 -95.86999652
http://en.wikipedia.org/wiki/Balatonalm%C3%A1di,47.0333332 18.0166666
http://en.wikipedia.org/wiki/Balatonbogl%C3%A1r,46.7666636 17.666664
http://en.wikipedia.org/wiki/Balatonf%C3%BCred,46.9499962 17.8833298
http://en.wikipedia.org/wiki/Balatonmagyar%C3%B3d,46.5999976 17.1833326
http://en.wikipedia.org/wiki/Balatonring,46.588538 17.253256
http://en.wikipedia.org/wiki/Balatukan,8.768663592 124.974662768
http://en.wikipedia.org/wiki/Balav%C3%A9%20Department,12.3833318 -4.1499994
http://en.wikipedia.org/wiki/Balawat,36.2166658 43.416665
http://en.wikipedia.org/wiki/Balaya,11.4333316 -12.7166638
http://en.wikipedia.org/wiki/Balazote,38.8833298 -2.1333328
http://en.wikipedia.org/wiki/Bala%C3%ADdos,42.211842 -8.739711
http://en.wikipedia.org/wiki/Balbardie%20House,55.90767 -3.6413
http://en.wikipedia.org/wiki/Balbasovo,54.437331584 30.291332168
http://en.wikipedia.org/wiki/Balbau,38.566997732 48.633997464
http://en.wikipedia.org/wiki/Balba%C5%A1i%C4%87i,0.0999996 0.0999996
http://en.wikipedia.org/wiki/Balbec%2C%20Indiana,40.525164566 -85.142666096
http://en.wikipedia.org/wiki/Balbinos,-21.893163094 -49.353998584
http://en.wikipedia.org/wiki/Balbin%C3%B3w,50.805163446 21.501497994
http://en.wikipedia.org/wiki/Balblair%20Distillery,57.8387283117 -4.17366097202
http://en.wikipedia.org/wiki/Balboa%20Elementary%20School,32.6854939247 -117.105322912
http://en.wikipedia.org/wiki/Balboa%20Fun%20Zone,33.60166426 -117.892663096
http://en.wikipedia.org/wiki/Balboa%20Heights%2C%20Panama,8.9499962 -79.5499978
http://en.wikipedia.org/wiki/Balboa%20High%20School%20%28Panama%29,8.9553878451 -79.554409449
http://en.wikipedia.org/wiki/Balboa%20High%20School%20%28San%20Francisco%2C%20California%29,37.7197604543 -122.437974915
http://en.wikipedia.org/wiki/Balboa%20Island%20Ferry,33.6042 -117.8995
http://en.wikipedia.org/wiki/Balboa%20Island%2C%20Newport%20Beach%2C%20California,33.603830918 -117.88999644
http://en.wikipedia.org/wiki/Balboa%20Park%20%28San%20Diego%29,32.725497098 -117.140499438
http://en.wikipedia.org/wiki/Balboa%20Park%20Gardens,32.7314 -117.145
http://en.wikipedia.org/wiki/Balboa%20Park%20Station,37.721629 -122.447519
http://en.wikipedia.org/wiki/Balboa%20Park%2C%20San%20Francisco,37.72166378 -122.440331572
http://en.wikipedia.org/wiki/Balboa%20Pavilion,33.60166426 -117.892663096
http://en.wikipedia.org/wiki/Balboa%20Peninsula%2C%20Newport%20Beach%2C%20California,33.585497658 -117.900496398
http://en.wikipedia.org/wiki/Balboa%20Pier,33.60092 -117.90006
http://en.wikipedia.org/wiki/Balboa%20Stadium,32.71916379 -117.150332732
http://en.wikipedia.org/wiki/Balboa%2C%20Panama,8.9499962 -79.5666644
http://en.wikipedia.org/wiki/Balboa%2C%20Risaralda,4.91666483333 -75.9499962
http://en.wikipedia.org/wiki/Balbridie,57.0499998 -2.4333316
http://en.wikipedia.org/wiki/Balc%2C%20Bihor,47.2833 22.5333
http://en.wikipedia.org/wiki/Balcani,46.6333308 26.5499978
http://en.wikipedia.org/wiki/Balcarce%20Partido,-37.8666632 -58.249999
http://en.wikipedia.org/wiki/Balcarce%2C%20Buenos%20Aires%20Province,-37.840663304 -58.254665648
http://en.wikipedia.org/wiki/Balcarres%2C%20Saskatchewan,50.7999968 -103.5499978
http://en.wikipedia.org/wiki/Balcarzowice,50.4666648 18.3666652
http://en.wikipedia.org/wiki/Balcaskie,56.219832454 -2.759830294
http://en.wikipedia.org/wiki/Balcatta%2C%20Western%20Australia,-31.876 115.817
http://en.wikipedia.org/wiki/Balcer%2C%20Podlaskie%20Voivodeship,53.585664324 22.267998928
http://en.wikipedia.org/wiki/Balcer%C3%B3w,51.916663 20.1499994
http://en.wikipedia.org/wiki/Balch%20Camp%2C%20California,36.901829726 -119.120499518
http://en.wikipedia.org/wiki/Balch%20Cave,51.22592 -2.49214
http://en.wikipedia.org/wiki/Balch%20Creek,45.547062 -122.720653
http://en.wikipedia.org/wiki/Balch%20Hall,42.4520015253 -76.4744764354
http://en.wikipedia.org/wiki/Balch%20Hotel,45.45044 -121.13125
http://en.wikipedia.org/wiki/Balch%20Springs%2C%20Texas,32.717163798 -96.60916423
http://en.wikipedia.org/wiki/Balchik%20Airfield,43.421331648 28.175165966
http://en.wikipedia.org/wiki/Balchik%20Palace,43.402665056 28.141499434
http://en.wikipedia.org/wiki/Balchik%20Ridge,-62.6916639 -60.092666296
http://en.wikipedia.org/wiki/Balchriston%20Level%20Crossing%20Halt%20railway%20station,55.36362 -4.75552
http://en.wikipedia.org/wiki/Balchug,55.7444 37.6167
http://en.wikipedia.org/wiki/Balclutha%20Aerodrome,-46.239332376 169.749997
http://en.wikipedia.org/wiki/Balclutha%20Road%20Bridge,-46.235918 169.744998
http://en.wikipedia.org/wiki/Balclutha%2C%20New%20Zealand,-46.2333324 169.749997
http://en.wikipedia.org/wiki/Balcom%20Inlet,62.3666652 -68.6833306
http://en.wikipedia.org/wiki/Balcombe%20Street%20Siege,51.5239 -0.16228
http://en.wikipedia.org/wiki/Balcombe%20railway%20station,51.053666452 -0.13583279
http://en.wikipedia.org/wiki/Balcombe%20tunnel,51.077 0.158
http://en.wikipedia.org/wiki/Balconch%C3%A1n,41.083333 -1.4499982
http://en.wikipedia.org/wiki/Balcones%20Heights%2C%20Texas,29.487164718 -98.542164498
http://en.wikipedia.org/wiki/Balconie%20Castle,57.656164042 -4.31999872
http://en.wikipedia.org/wiki/Balcurvie,56.197 -3.057
http://en.wikipedia.org/wiki/Balczewo,52.7833302 18.3666652
http://en.wikipedia.org/wiki/Balc%C4%B1lar,36.88832978 32.6833306
http://en.wikipedia.org/wiki/Bald%20Bluff%20Township%2C%20Henderson%20County%2C%20Illinois,41.0186478 -90.8537518
http://en.wikipedia.org/wiki/Bald%20Eagle%20Township%2C%20Clinton%20County%2C%20Pennsylvania,41.1166662 -77.499998
http://en.wikipedia.org/wiki/Bald%20Eagle%20Valley,40.99 -77.88
http://en.wikipedia.org/wiki/Bald%20Eagle%20and%20Spring%20Creek%20Navigation,41.120166186 -77.468831458
http://en.wikipedia.org/wiki/Bald%20Eagle%2C%20Blair%20County%2C%20Pennsylvania,40.7220051 -78.1852897
http://en.wikipedia.org/wiki/Bald%20Eagle-Nittany%20High%20School,41.1075 -77.4954
http://en.wikipedia.org/wiki/Bald%20Head%20Island%2C%20North%20Carolina,33.857163238 -77.987329384
http://en.wikipedia.org/wiki/Bald%20Head%2C%20Maine,43.21916579 -70.572997708
http://en.wikipedia.org/wiki/Bald%20Hill%20%28Australia%29,-34.220332452 150.992329364
http://en.wikipedia.org/wiki/Bald%20Hill%20Township%2C%20Jefferson%20County%2C%20Illinois,38.1394944 -89.0453504
http://en.wikipedia.org/wiki/Bald%20Hills%20Wind%20Farm,-38.768 145.911
http://en.wikipedia.org/wiki/Bald%20Hills%20railway%20station,-27.3208 153.011
http://en.wikipedia.org/wiki/Bald%20Hills%2C%20Queensland,-27.30666544 153.01749993
http://en.wikipedia.org/wiki/Bald%20Island,-34.9181746606 118.45757817
http://en.wikipedia.org/wiki/Bald%20Knob%20National%20Wildlife%20Refuge,35.23833238 -91.57166438
http://en.wikipedia.org/wiki/Bald%20Knob%20Wilderness,37.550331132 -89.373165174
http://en.wikipedia.org/wiki/Bald%20Knob%2C%20Arkansas,35.306998772 -91.568664392
http://en.wikipedia.org/wiki/Bald%20Knob%2C%20Franklin%20County%2C%20VA,36.9927293624 -79.8756464974
http://en.wikipedia.org/wiki/Bald%20Knoll,37.322998708 -112.405331712
http://en.wikipedia.org/wiki/Bald%20Mountain%20%28Idaho%29,43.652997388 -114.405498378
http://en.wikipedia.org/wiki/Bald%20Mountain%20%28Pennsylvania%29,41.42907 -75.7503
http://en.wikipedia.org/wiki/Bald%20Mountain%20%28Troy%2C%20New%20York%29,42.758830298 -73.283498866
http://en.wikipedia.org/wiki/Bald%20Mountain%20%28Utah%29,40.6988354 -110.9023931
http://en.wikipedia.org/wiki/Bald%20Mountain%20Airport,44.616830866 -117.869829854
http://en.wikipedia.org/wiki/Bald%20Mountain%20Pass,40.686330588 -110.892163098
http://en.wikipedia.org/wiki/Bald%20Peak%20State%20Scenic%20Viewpoint,45.390165106 -123.052333124
http://en.wikipedia.org/wiki/Bald%20Point%2C%20Florida,29.9477077 -84.341285
http://en.wikipedia.org/wiki/Bald%20River,35.32166538 -84.173165974
http://en.wikipedia.org/wiki/Bald%20River%20Gorge%20Wilderness,35.30722 -84.17222
http://en.wikipedia.org/wiki/Bald%20Rock%20National%20Park,-28.851496594 152.05333312
http://en.wikipedia.org/wiki/Bald%20Rock%2C%20Nova%20Scotia,44.468081461 -63.5760310292
http://en.wikipedia.org/wiki/Baldahar%2C%20Bangladesh,24.8666632 89.1333328
http://en.wikipedia.org/wiki/Baldellou,41.916663 0.5499978
http://en.wikipedia.org/wiki/Baldeo,27.42 77.82
http://en.wikipedia.org/wiki/Baldeogarh,24.75 79.07
http://en.wikipedia.org/wiki/Balder%20%28roller%20coaster%29,57.689330576 11.990996036
http://en.wikipedia.org/wiki/Balderhead%20Reservoir,54.55666444 -2.12083285
http://en.wikipedia.org/wiki/Baldersdale,54.5666644 -2.083333
http://en.wikipedia.org/wiki/Balderson%20Station%2C%20California,38.93416293 -120.75249699
http://en.wikipedia.org/wiki/Balderton%20railway%20station,53.1547 -2.93495
http://en.wikipedia.org/wiki/Baldev%20Ram%20Mirdha%20Institute%20of%20Technology,18.6410774357 75.93582959
http://en.wikipedia.org/wiki/Baldface-Royce%20Range,44.238999044 -71.085499658
http://en.wikipedia.org/wiki/Baldha%20Garden,23.717663796 90.417331664
http://en.wikipedia.org/wiki/Baldheri,34.249999 73.1999992
http://en.wikipedia.org/wiki/Baldia%20Colony,24.9333296 66.9666628
http://en.wikipedia.org/wiki/Baldia%20Town,24.921329648 66.97082945
http://en.wikipedia.org/wiki/Baldim,-9.2833322 -43.9499962
http://en.wikipedia.org/wiki/Baldivis%2C%20Western%20Australia,-32.334 115.812
http://en.wikipedia.org/wiki/Baldo%20degli%20Ubaldi%20%28Rome%20Metro%29,41.892996428 12.426331628
http://en.wikipedia.org/wiki/Baldock%20railway%20station,51.993 -0.188
http://en.wikipedia.org/wiki/Baldonnel%20Formation,56.11404 -122.81095
http://en.wikipedia.org/wiki/Baldonnel%2C%20British%20Columbia,56.216999132 -120.687330584
http://en.wikipedia.org/wiki/Baldonnel%2C%20Dublin,53.292998828 -6.434831594
http://en.wikipedia.org/wiki/Baldovan%20railway%20station,56.503 -3.01337
http://en.wikipedia.org/wiki/Baldovce,48.9833294 20.7166638
http://en.wikipedia.org/wiki/Baldovine%C5%9Fti,44.3833318 24.0499998
http://en.wikipedia.org/wiki/Baldoyle,53.39659 -6.12664
http://en.wikipedia.org/wiki/Baldragon%20Academy,56.494023 -2.989936
http://en.wikipedia.org/wiki/Baldragon%20railway%20station,56.503 -3.01311
http://en.wikipedia.org/wiki/Baldram,53.754330316 18.93832958
http://en.wikipedia.org/wiki/Baldridge%2C%20Indiana,39.220499118 -87.36999852
http://en.wikipedia.org/wiki/Baldrine%20railway%20station,54.201332528 -4.407998368
http://en.wikipedia.org/wiki/Baldur%2C%20Manitoba,49.384498462 -99.239665708
http://en.wikipedia.org/wiki/Baldwin%20%28LIRR%20station%29,40.656746 -73.607444
http://en.wikipedia.org/wiki/Baldwin%20%28apple%29,42.5329 -71.176
http://en.wikipedia.org/wiki/Baldwin%20Airport,44.266998932 -79.337665316
http://en.wikipedia.org/wiki/Baldwin%20Avenue%20Train%20Station,-36.8778631552 174.71999712
http://en.wikipedia.org/wiki/Baldwin%20City%2C%20Kansas,38.773163574 -95.18583259
http://en.wikipedia.org/wiki/Baldwin%20County%20High%20School,30.8936 -87.79408
http://en.wikipedia.org/wiki/Baldwin%20County%20School%20District%20%28Georgia%29,33.018729 -83.228717
http://en.wikipedia.org/wiki/Baldwin%20County%2C%20Alabama,30.726497094 -87.718830458
http://en.wikipedia.org/wiki/Baldwin%20County%2C%20Georgia,33.07 -83.25
http://en.wikipedia.org/wiki/Baldwin%20Girls%20High%20School,12.9584928327 77.6002409324
http://en.wikipedia.org/wiki/Baldwin%20Harbor%2C%20New%20York,40.633664132 -73.602330924
http://en.wikipedia.org/wiki/Baldwin%20High%20School%20%28Baldwin%20City%2C%20Kansas%29,38.7847301944 -95.1761992952
http://en.wikipedia.org/wiki/Baldwin%20High%20School%20%28Milledgeville%2C%20Georgia%29,33.07287 -83.2503
http://en.wikipedia.org/wiki/Baldwin%20High%20School%20%28Pennsylvania%29,40.35528 -79.97778
http://en.wikipedia.org/wiki/Baldwin%20Hills%20Crenshaw%20Plaza,34.010079 -118.337142
http://en.wikipedia.org/wiki/Baldwin%20Hills%20Reservoir,34.008158 -118.363577
http://en.wikipedia.org/wiki/Baldwin%20Hills%2C%20Los%20Angeles,34.004666648 -118.341498634
http://en.wikipedia.org/wiki/Baldwin%20Lake%20%28California%29,34.270998916 -116.805163446
http://en.wikipedia.org/wiki/Baldwin%20Lake%20%28Illinois%29,38.205999176 -89.872663176
http://en.wikipedia.org/wiki/Baldwin%20Lake%20%28Los%20Angeles%20County%2C%20California%29,34.2333324 -118.083333
http://en.wikipedia.org/wiki/Baldwin%20Locomotive%20Works,39.855496578 -75.322998708
http://en.wikipedia.org/wiki/Baldwin%20Middle%20School,40.6248325007 -73.6053325787
http://en.wikipedia.org/wiki/Baldwin%20Middle-Senior%20High%20School%20%28Florida%29,30.304365 -81.978191
http://en.wikipedia.org/wiki/Baldwin%20Park%20%28Metrolink%20station%29,34.0865 -117.9574
http://en.wikipedia.org/wiki/Baldwin%20Park%2C%20Missouri,38.790496838 -94.240665704
http://en.wikipedia.org/wiki/Baldwin%20Peninsula,66.5499978 -161.916663
http://en.wikipedia.org/wiki/Baldwin%20River%20%28Isle%20of%20Man%29,54.184 -4.565
http://en.wikipedia.org/wiki/Baldwin%20River%20%28Michigan%29,43.988662712 -85.759663628
http://en.wikipedia.org/wiki/Baldwin%20School,40.023 -75.312
http://en.wikipedia.org/wiki/Baldwin%20Senior%20High%20School,40.666997332 -73.602997588
http://en.wikipedia.org/wiki/Baldwin%20Steps,43.677653 -79.408273
http://en.wikipedia.org/wiki/Baldwin%20Street%2C%20Dunedin,-45.842996628 170.53416453
http://en.wikipedia.org/wiki/Baldwin%20Township%2C%20Barnes%20County%2C%20North%20Dakota,47.187165918 -97.885163126
http://en.wikipedia.org/wiki/Baldwin%20Township%2C%20Delta%20County%2C%20Michigan,45.984662728 -87.105999576
http://en.wikipedia.org/wiki/Baldwin%20Village,43.656 -79.3934
http://en.wikipedia.org/wiki/Baldwin%2C%20Chemung%20County%2C%20New%20York,41.8916131002 -76.871996512
http://en.wikipedia.org/wiki/Baldwin%2C%20Florida,30.302332124 -81.97166278
http://en.wikipedia.org/wiki/Baldwin%2C%20Georgia,34.490757 -83.552643
http://en.wikipedia.org/wiki/Baldwin%2C%20Illinois,38.183767 -89.844658
http://en.wikipedia.org/wiki/Baldwin%2C%20Iowa,42.070999716 -90.837663316
http://en.wikipedia.org/wiki/Baldwin%2C%20Louisiana,29.83499666 -91.542664496
http://en.wikipedia.org/wiki/Baldwin%2C%20Pennsylvania,40.354331916 -79.96832946
http://en.wikipedia.org/wiki/Baldwin%2C%20Wisconsin,44.958496166 -92.370498518
http://en.wikipedia.org/wiki/Baldwinowice%2C%20Lower%20Silesian%20Voivodeship,50.634664128 16.889829774
http://en.wikipedia.org/wiki/Baldwinowice%2C%20Opole%20Voivodeship,51.117332864 17.806496774
http://en.wikipedia.org/wiki/Baldwins%20Creek,40.337665316 -74.819496722
http://en.wikipedia.org/wiki/Baldwinsville%2C%20New%20York,43.155999376 -76.33416533
